favorite_team,underdog_team,away_team,home_team,runline_spread,favorite_spread_odds,underdog_spread_odds,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9
PHI,TEX,PHI,TEX,-1.5,108,-121.0,459,419,0.11643835616438356,0.1077952148186262,169,158,0.04287163876204972,0.04064831489580654,13,12,0.003297818366311517,0.0030872137895549268,128,111,0.032470826991374935,0.028556727553383073,1060,968,0.2688990360223237,0.24903524569076407,315,353,0.07990867579908675,0.0908155389760741,960,876,0.244,0.225,3942,3887,0.304,0.293,0.39,0.358,0.694,0.651,3.72,3.28,1033.1,1049.1,427,382,0.10832064941653982,0.09827630563416516,1.23,1.17,4329,4312,1539,1391,16.17,15.76,114,116,3.37,2.74,9.23,8.3,2.74,3.03,8.36,7.51,4.0,3.59,1.11,0.95
CHC,STL,CHC,STL,-0.5,109,-139.0,479,534,0.12300975860297894,0.1328358208955224,164,199,0.042116076014381096,0.04950248756218906,13,28,0.003338469440164355,0.006965174129353234,145,115,0.037236774524910116,0.028606965174129355,877,851,0.22521828454031845,0.21169154228855722,301,308,0.07729840780688238,0.07661691542288557,957,1035,0.246,0.257,3894,4020,0.304,0.313,0.406,0.407,0.71,0.72,3.88,4.22,1031.2,1041.2,445,489,0.1142783769902414,0.12164179104477611,1.22,1.29,4280,4418,1582,1635,15.86,15.93,116,116,2.91,2.76,7.65,7.35,2.63,2.66,8.35,8.94,4.18,4.61,1.26,0.99
CHC,STL,CHC,STL,-1.5,150,-163.0,479,534,0.12300975860297894,0.1328358208955224,164,199,0.042116076014381096,0.04950248756218906,13,28,0.003338469440164355,0.006965174129353234,145,115,0.037236774524910116,0.028606965174129355,877,851,0.22521828454031845,0.21169154228855722,301,308,0.07729840780688238,0.07661691542288557,957,1035,0.246,0.257,3894,4020,0.304,0.313,0.406,0.407,0.71,0.72,3.88,4.22,1031.2,1041.2,445,489,0.1142783769902414,0.12164179104477611,1.22,1.29,4280,4418,1582,1635,15.86,15.93,116,116,2.91,2.76,7.65,7.35,2.63,2.66,8.35,8.94,4.18,4.61,1.26,0.99
LAD,TOR,LAD,TOR,-1.5,121,-135.0,521,535,0.13203243791180944,0.1353744939271255,185,178,0.04688291941206285,0.045040485829959516,23,11,0.005828687278256462,0.002783400809716599,139,159,0.03522554485554993,0.040232793522267205,1038,1047,0.26305119107957425,0.2649291497975709,402,360,0.10187531677648251,0.09109311740890688,960,950,0.243,0.24,3946,3952,0.319,0.311,0.408,0.412,0.727,0.723,4.1,4.28,1042.1,1045.2,475,497,0.1203750633552965,0.1257591093117409,1.31,1.25,4445,4415,1608,1627,16.69,16.38,117,117,2.58,2.91,8.96,9.01,3.47,3.1,8.29,8.18,4.5,4.6,1.2,1.37
LAD,TOR,LAD,TOR,-0.5,-124,101.0,521,535,0.13203243791180944,0.1353744939271255,185,178,0.04688291941206285,0.045040485829959516,23,11,0.005828687278256462,0.002783400809716599,139,159,0.03522554485554993,0.040232793522267205,1038,1047,0.26305119107957425,0.2649291497975709,402,360,0.10187531677648251,0.09109311740890688,960,950,0.243,0.24,3946,3952,0.319,0.311,0.408,0.412,0.727,0.723,4.1,4.28,1042.1,1045.2,475,497,0.1203750633552965,0.1257591093117409,1.31,1.25,4445,4415,1608,1627,16.69,16.38,117,117,2.58,2.91,8.96,9.01,3.47,3.1,8.29,8.18,4.5,4.6,1.2,1.37
SD,BOS,SD,BOS,-1.5,161,-176.0,452,503,0.11758584807492195,0.1256871564217891,161,149,0.0418834547346514,0.037231384307846074,13,5,0.0033818938605619147,0.0012493753123438282,115,119,0.02991675338189386,0.029735132433783108,997,970,0.2593652445369407,0.24237881059470265,387,394,0.10067637877211238,0.09845077461269365,875,981,0.228,0.245,3844,4002,0.304,0.319,0.366,0.374,0.67,0.693,3.63,3.71,1036.0,1058.0,418,436,0.10874089490114464,0.1089455272363818,1.22,1.3,4337,4504,1407,1497,16.23,16.38,115,116,2.58,2.46,8.66,8.25,3.36,3.35,7.6,8.34,3.93,4.28,1.0,1.01
SD,BOS,SD,BOS,-0.5,102,-124.0,452,503,0.11758584807492195,0.1256871564217891,161,149,0.0418834547346514,0.037231384307846074,13,5,0.0033818938605619147,0.0012493753123438282,115,119,0.02991675338189386,0.029735132433783108,997,970,0.2593652445369407,0.24237881059470265,387,394,0.10067637877211238,0.09845077461269365,875,981,0.228,0.245,3844,4002,0.304,0.319,0.366,0.374,0.67,0.693,3.63,3.71,1036.0,1058.0,418,436,0.10874089490114464,0.1089455272363818,1.22,1.3,4337,4504,1407,1497,16.23,16.38,115,116,2.58,2.46,8.66,8.25,3.36,3.35,7.6,8.34,3.93,4.28,1.0,1.01
SEA,TB,TB,SEA,-1.5,116,-132.0,507,485,0.12565055762081784,0.1236298750955901,173,168,0.04287484510532838,0.04282436910527657,12,8,0.002973977695167286,0.002039255671679837,139,151,0.03444857496902107,0.03849095080295692,1006,995,0.2493184634448575,0.2536324241651797,356,338,0.0882280049566295,0.0861585521284731,963,931,0.239,0.237,4035,3923,0.307,0.304,0.391,0.4,0.698,0.704,3.81,3.89,1071.2,1044.2,454,451,0.11251548946716233,0.1149630384909508,1.23,1.21,4499,4337,1577,1568,16.19,15.89,118,117,2.83,2.94,8.45,8.57,2.99,2.91,8.09,8.02,4.26,4.18,1.17,1.3
SEA,TB,TB,SEA,-0.5,-148,119.0,507,485,0.12565055762081784,0.1236298750955901,173,168,0.04287484510532838,0.04282436910527657,12,8,0.002973977695167286,0.002039255671679837,139,151,0.03444857496902107,0.03849095080295692,1006,995,0.2493184634448575,0.2536324241651797,356,338,0.0882280049566295,0.0861585521284731,963,931,0.239,0.237,4035,3923,0.307,0.304,0.391,0.4,0.698,0.704,3.81,3.89,1071.2,1044.2,454,451,0.11251548946716233,0.1149630384909508,1.23,1.21,4499,4337,1577,1568,16.19,15.89,118,117,2.83,2.94,8.45,8.57,2.99,2.91,8.09,8.02,4.26,4.18,1.17,1.3
KAN,MIN,KAN,MIN,-1.5,153,-164.0,448,515,0.11419831761407086,0.13134404488650855,180,189,0.04588325261279633,0.04820198928844682,17,10,0.004333418302319653,0.002550369803621525,117,132,0.029824114198317615,0.03366488140780413,922,978,0.2350242161611012,0.24942616679418517,353,297,0.08998215651287281,0.0757459831675593,933,996,0.238,0.254,3923,3921,0.305,0.312,0.382,0.408,0.687,0.72,3.61,4.26,1039.1,1018.0,417,482,0.1062962018863115,0.12292782453455751,1.24,1.27,4344,4325,1498,1601,16.14,16.42,117,115,2.61,3.29,7.98,8.65,3.06,2.63,8.08,8.81,3.88,4.55,1.01,1.17
KAN,MIN,KAN,MIN,-0.5,123,-144.0,448,515,0.11419831761407086,0.13134404488650855,180,189,0.04588325261279633,0.04820198928844682,17,10,0.004333418302319653,0.002550369803621525,117,132,0.029824114198317615,0.03366488140780413,922,978,0.2350242161611012,0.24942616679418517,353,297,0.08998215651287281,0.0757459831675593,933,996,0.238,0.254,3923,3921,0.305,0.312,0.382,0.408,0.687,0.72,3.61,4.26,1039.1,1018.0,417,482,0.1062962018863115,0.12292782453455751,1.24,1.27,4344,4325,1498,1601,16.14,16.42,117,115,2.61,3.29,7.98,8.65,3.06,2.63,8.08,8.81,3.88,4.55,1.01,1.17
NYY,HOU,NYY,HOU,-1.5,-106,-106.0,508,458,0.1301896463352127,0.11791967044284243,172,190,0.044079958995386984,0.04891864057672503,17,10,0.004356740133264992,0.0025746652935118436,132,136,0.033828805740645826,0.035015447991761074,1037,1118,0.2657611481291645,0.2878475798146241,410,348,0.10507432086109687,0.08959835221421215,899,894,0.23,0.23,3902,3884,0.308,0.299,0.385,0.389,0.693,0.688,4.03,3.71,1035.2,1040.0,464,429,0.11891337775499744,0.11045314109165809,1.26,1.19,4387,4331,1501,1512,16.57,16.25,117,114,2.53,3.21,9.01,9.68,3.56,3.01,7.81,7.74,4.41,3.96,1.15,1.18
BAL,OAK,OAK,BAL,-1.5,176,-190.0,590,628,0.14731585518102372,0.15483234714003946,195,216,0.04868913857677903,0.05325443786982249,21,12,0.0052434456928838954,0.0029585798816568047,164,169,0.04094881398252185,0.041666666666666664,959,958,0.23945068664169789,0.2361932938856016,382,416,0.09538077403245943,0.10256410256410256,1067,1039,0.266,0.256,4005,4056,0.334,0.331,0.448,0.44,0.782,0.771,4.87,4.93,1026.1,1053.1,555,577,0.13857677902621723,0.14225838264299803,1.41,1.38,4473,4593,1796,1786,16.83,17.27,116,119,2.51,2.3,8.41,8.19,3.35,3.55,9.36,8.88,5.17,5.37,1.44,1.44
BAL,OAK,OAK,BAL,-0.5,117,-138.0,590,628,0.14731585518102372,0.15483234714003946,195,216,0.04868913857677903,0.05325443786982249,21,12,0.0052434456928838954,0.0029585798816568047,164,169,0.04094881398252185,0.041666666666666664,959,958,0.23945068664169789,0.2361932938856016,382,416,0.09538077403245943,0.10256410256410256,1067,1039,0.266,0.256,4005,4056,0.334,0.331,0.448,0.44,0.782,0.771,4.87,4.93,1026.1,1053.1,555,577,0.13857677902621723,0.14225838264299803,1.41,1.38,4473,4593,1796,1786,16.83,17.27,116,119,2.51,2.3,8.41,8.19,3.35,3.55,9.36,8.88,5.17,5.37,1.44,1.44
DET,LAA,LAA,DET,-1.5,108,-120.0,493,576,0.12474696356275304,0.14439709200300826,176,168,0.044534412955465584,0.042115818500877415,14,15,0.00354251012145749,0.0037603409375783405,133,157,0.03365384615384615,0.0393582351466533,1007,929,0.2548076923076923,0.23289044873401854,335,439,0.0847672064777328,0.1100526447731261,952,1031,0.241,0.258,3952,3989,0.306,0.334,0.393,0.426,0.699,0.76,3.85,4.59,1045.1,1038.0,447,529,0.11310728744939272,0.13261469039859614,1.23,1.42,4380,4511,1555,1700,16.22,16.72,117,117,3.01,2.12,8.67,8.05,2.88,3.81,8.2,8.94,4.24,4.99,1.15,1.36
ATL,MIA,MIA,ATL,-0.5,105,-125.0,516,558,0.13230769230769232,0.1403067638923812,189,209,0.04846153846153846,0.052552175006286145,15,19,0.0038461538461538464,0.004777470455116922,133,126,0.034102564102564105,0.03168217249182801,1035,924,0.2653846153846154,0.23233593160673874,390,366,0.1,0.09202916771435755,940,994,0.241,0.25,3900,3977,0.316,0.318,0.399,0.407,0.715,0.725,4.24,4.49,1035.2,1039.1,488,519,0.12512820512820513,0.13050037716872015,1.28,1.31,4382,4439,1558,1619,16.68,16.51,116,117,2.65,2.52,8.99,8.0,3.39,3.17,8.17,8.61,4.48,4.83,1.16,1.09
ATL,MIA,MIA,ATL,-1.5,167,-174.0,516,558,0.13230769230769232,0.1403067638923812,189,209,0.04846153846153846,0.052552175006286145,15,19,0.0038461538461538464,0.004777470455116922,133,126,0.034102564102564105,0.03168217249182801,1035,924,0.2653846153846154,0.23233593160673874,390,366,0.1,0.09202916771435755,940,994,0.241,0.25,3900,3977,0.316,0.318,0.399,0.407,0.715,0.725,4.24,4.49,1035.2,1039.1,488,519,0.12512820512820513,0.13050037716872015,1.28,1.31,4382,4439,1558,1619,16.68,16.51,116,117,2.65,2.52,8.99,8.0,3.39,3.17,8.17,8.61,4.48,4.83,1.16,1.09
